UserId,VisitMonth,Attraction,UserVisitFrequency,UserHolidayVisitor,UserAttractionVisitCount,UserEngagementScore,UserCountryVariety,UserAttractionVariety,AttractionEngagementScore,UserGroupAffinity,VisitMode
2761,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Solo
40578,6,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
24069,6,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
1810,6,Sacred Monkey Forest Sanctuary,5,0.0,2,23.0,1,4,56311.99999999999,1.0,Family
53211,6,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
1356,3,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.5,Couples
32748,6,Sacred Monkey Forest Sanctuary,2,0.5,1,9.0,1,2,56311.99999999999,0.0,Couples
10257,6,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.0,Solo
63547,6,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,0.3333333333333333,Solo
68677,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
5604,6,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
46853,3,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Solo
8733,5,Sacred Monkey Forest Sanctuary,4,0.25,2,15.0,1,3,56311.99999999999,0.25,Couples
48721,5,Sacred Monkey Forest Sanctuary,2,1.0,1,9.0,1,2,56311.99999999999,0.0,Couples
84319,5,Sacred Monkey Forest Sanctuary,2,1.0,1,9.0,1,2,56311.99999999999,1.0,Family
69373,5,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Friends
24809,4,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,0.0,Couples
1589,5,Sacred Monkey Forest Sanctuary,1,1.0,1,1.0,1,1,56311.99999999999,0.0,Couples
83963,5,Sacred Monkey Forest Sanctuary,2,1.0,1,7.0,1,2,56311.99999999999,0.5,Friends
8307,5,Sacred Monkey Forest Sanctuary,3,0.3333333333333333,2,12.0,1,2,56311.99999999999,1.0,Family
43954,5,Sacred Monkey Forest Sanctuary,5,0.8,2,16.0,1,4,56311.99999999999,0.2,Solo
44673,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Solo
16787,5,Sacred Monkey Forest Sanctuary,8,0.125,2,36.0,1,5,56311.99999999999,0.875,Couples
46214,5,Sacred Monkey Forest Sanctuary,2,1.0,1,7.0,1,2,56311.99999999999,1.0,Family
6882,4,Sacred Monkey Forest Sanctuary,5,0.0,3,24.0,1,2,56311.99999999999,0.8,Family
53385,11,Sacred Monkey Forest Sanctuary,3,0.0,1,14.0,1,3,56311.99999999999,0.0,Couples
23213,5,Sacred Monkey Forest Sanctuary,4,0.5,2,19.0,1,3,56311.99999999999,0.0,Couples
5553,5,Sacred Monkey Forest Sanctuary,3,1.0,1,10.0,1,3,56311.99999999999,1.0,Family
18701,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
34913,4,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
30045,5,Sacred Monkey Forest Sanctuary,2,1.0,2,10.0,1,1,56311.99999999999,0.5,Friends
65568,5,Sacred Monkey Forest Sanctuary,22,0.1363636363636363,7,92.0,1,8,56311.99999999999,0.3636363636363636,Couples
53887,6,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
76965,5,Sacred Monkey Forest Sanctuary,7,0.2857142857142857,1,29.000000000000004,1,6,56311.99999999999,0.4285714285714285,Couples
35209,5,Sacred Monkey Forest Sanctuary,3,1.0,1,12.0,1,3,56311.99999999999,0.0,Couples
88042,5,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
16030,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
7463,4,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
37765,4,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Solo
67571,4,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Friends
12482,4,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
61561,4,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
65790,4,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
17990,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
41226,4,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
74746,4,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,1.0,Family
26160,4,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
73698,4,Sacred Monkey Forest Sanctuary,5,0.0,1,20.0,1,4,56311.99999999999,0.0,Couples
4599,4,Sacred Monkey Forest Sanctuary,1,0.0,1,2.0,1,1,56311.99999999999,0.0,Couples
13249,4,Sacred Monkey Forest Sanctuary,5,0.4,1,25.0,1,4,56311.99999999999,1.0,Family
80905,4,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
82571,4,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Friends
7260,4,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
16962,4,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
32789,4,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
18954,4,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Friends
59249,4,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Solo
79452,4,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,1.0,Family
14346,4,Sacred Monkey Forest Sanctuary,5,0.0,3,19.0,1,3,56311.99999999999,0.6,Couples
49560,4,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Family
56563,4,Sacred Monkey Forest Sanctuary,4,0.0,1,11.0,1,4,56311.99999999999,1.0,Family
75431,3,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
80090,3,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
29371,4,Sacred Monkey Forest Sanctuary,20,0.05,7,79.0,1,7,56311.99999999999,0.5,Family
43660,2,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
59983,4,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Friends
27176,3,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Friends
81678,4,Sacred Monkey Forest Sanctuary,3,0.0,1,13.0,1,3,56311.99999999999,1.0,Family
62979,4,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
7223,4,Sacred Monkey Forest Sanctuary,3,0.0,2,11.0,1,2,56311.99999999999,0.0,Couples
82203,4,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,1.0,Family
42154,4,Sacred Monkey Forest Sanctuary,3,0.0,1,14.0,1,3,56311.99999999999,1.0,Family
84819,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
27932,3,Sacred Monkey Forest Sanctuary,4,0.0,1,18.0,1,4,56311.99999999999,0.0,Couples
30745,3,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,0.6666666666666666,Couples
79577,3,Sacred Monkey Forest Sanctuary,5,0.0,2,23.0,1,3,56311.99999999999,0.2,Couples
61892,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
77974,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
64362,3,Sacred Monkey Forest Sanctuary,7,0.0,2,30.0,1,5,56311.99999999999,0.1428571428571428,Solo
63186,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
84478,11,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
59962,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
76574,3,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
60360,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
27838,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
44807,3,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,1.0,Friends
14351,3,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
34088,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
1252,3,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
33386,3,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Solo
44015,3,Sacred Monkey Forest Sanctuary,21,0.0476190476190476,4,86.0,1,10,56311.99999999999,0.2857142857142857,Couples
34213,2,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
31911,2,Sacred Monkey Forest Sanctuary,2,0.0,1,6.0,1,2,56311.99999999999,0.0,Couples
48898,1,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
79005,3,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Solo
58074,2,Sacred Monkey Forest Sanctuary,4,0.0,1,12.0,1,3,56311.99999999999,0.5,Solo
33521,5,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
41682,2,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
54567,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
19862,2,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
9094,3,Sacred Monkey Forest Sanctuary,2,0.5,1,10.0,1,2,56311.99999999999,0.5,Couples
80442,3,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
48666,2,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
79420,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
40158,2,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
37763,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
68174,8,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
22581,2,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
8985,2,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
877,2,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
26369,11,Sacred Monkey Forest Sanctuary,4,0.25,1,17.0,1,4,56311.99999999999,1.0,Friends
66211,2,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,1.0,Friends
39016,2,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
20490,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
51754,2,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
37253,2,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
51891,2,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
33054,2,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,0.0,Couples
86722,2,Sacred Monkey Forest Sanctuary,3,0.0,1,11.0,1,3,56311.99999999999,1.0,Friends
32611,2,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
7949,2,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
14695,2,Sacred Monkey Forest Sanctuary,4,0.0,1,19.0,1,4,56311.99999999999,1.0,Family
9582,2,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
70648,3,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
11377,12,Sacred Monkey Forest Sanctuary,2,1.0,1,9.0,1,2,56311.99999999999,0.0,Couples
78664,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
50820,1,Sacred Monkey Forest Sanctuary,1,0.0,1,1.0,1,1,56311.99999999999,0.0,Couples
5318,2,Sacred Monkey Forest Sanctuary,3,0.0,2,11.0,1,2,56311.99999999999,0.6666666666666666,Couples
50039,3,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
54245,2,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,0.0,Couples
6297,2,Sacred Monkey Forest Sanctuary,1,0.0,1,2.0,1,1,56311.99999999999,0.0,Couples
23355,2,Sacred Monkey Forest Sanctuary,11,0.0909090909090909,2,43.0,1,7,56311.99999999999,0.6363636363636364,Couples
21293,2,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Family
80642,2,Sacred Monkey Forest Sanctuary,1,0.0,1,2.0,1,1,56311.99999999999,1.0,Family
48161,10,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,0.6666666666666666,Couples
68817,1,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.0,Solo
60346,1,Sacred Monkey Forest Sanctuary,3,0.0,1,9.0,1,3,56311.99999999999,0.3333333333333333,Family
50711,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
21830,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
75049,11,Sacred Monkey Forest Sanctuary,3,0.3333333333333333,2,12.0,1,2,56311.99999999999,0.6666666666666666,Friends
49087,1,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
52602,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
19222,12,Sacred Monkey Forest Sanctuary,2,1.0,1,8.0,1,2,56311.99999999999,0.0,Couples
45252,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
47232,1,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.5,Couples
58494,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
67866,1,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
35503,1,Sacred Monkey Forest Sanctuary,4,0.0,1,15.0,1,4,56311.99999999999,0.0,Solo
46875,1,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
6828,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
85422,1,Sacred Monkey Forest Sanctuary,4,0.0,1,18.0,1,4,56311.99999999999,0.0,Couples
74698,11,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.5,Family
38069,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
65270,1,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
81630,7,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
6606,11,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,2,56311.99999999999,0.3333333333333333,Couples
53410,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Family
33310,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
16747,12,Sacred Monkey Forest Sanctuary,2,1.0,1,10.0,1,2,56311.99999999999,0.0,Couples
2984,12,Sacred Monkey Forest Sanctuary,3,0.3333333333333333,2,15.0,1,2,56311.99999999999,0.3333333333333333,Couples
20176,12,Sacred Monkey Forest Sanctuary,1,1.0,1,1.0,1,1,56311.99999999999,0.0,Couples
20798,12,Sacred Monkey Forest Sanctuary,3,1.0,1,13.0,1,3,56311.99999999999,1.0,Family
83324,12,Sacred Monkey Forest Sanctuary,8,0.375,1,30.0,1,7,56311.99999999999,0.625,Family
14267,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
15376,12,Sacred Monkey Forest Sanctuary,2,1.0,1,9.0,1,2,56311.99999999999,0.0,Couples
39140,12,Sacred Monkey Forest Sanctuary,3,1.0,1,10.0,1,3,56311.99999999999,1.0,Family
13965,12,Sacred Monkey Forest Sanctuary,1,1.0,1,3.0,1,1,56311.99999999999,1.0,Family
8688,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Solo
14660,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Friends
27853,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
62274,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
79954,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
51045,12,Sacred Monkey Forest Sanctuary,2,0.5,2,10.0,1,1,56311.99999999999,0.5,Solo
31864,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Friends
86684,12,Sacred Monkey Forest Sanctuary,3,0.6666666666666666,1,14.0,1,3,56311.99999999999,0.6666666666666666,Friends
64335,11,Sacred Monkey Forest Sanctuary,2,0.0,2,9.0,1,1,56311.99999999999,0.5,Friends
30965,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
51069,12,Sacred Monkey Forest Sanctuary,3,1.0,1,15.0,1,3,56311.99999999999,0.0,Couples
20728,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Solo
56618,12,Sacred Monkey Forest Sanctuary,3,1.0,1,15.0,1,3,56311.99999999999,1.0,Friends
30747,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
12247,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
49290,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
21340,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
26948,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
25754,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
81485,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
9159,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
7869,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
54885,11,Sacred Monkey Forest Sanctuary,13,0.1538461538461538,5,50.0,1,7,56311.99999999999,0.3076923076923077,Couples
79536,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
81669,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
19920,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
83652,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
50241,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
61643,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
74307,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
4867,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
83146,11,Sacred Monkey Forest Sanctuary,4,0.0,1,17.0,1,3,56311.99999999999,0.0,Couples
1710,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
72742,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
16833,11,Sacred Monkey Forest Sanctuary,5,0.2,1,20.0,1,3,56311.99999999999,1.0,Friends
67846,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
34360,10,Sacred Monkey Forest Sanctuary,5,0.0,2,21.0,1,3,56311.99999999999,0.8,Family
81720,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
68746,8,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
10338,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
82192,10,Sacred Monkey Forest Sanctuary,2,0.0,1,6.0,1,2,56311.99999999999,1.0,Family
47770,10,Sacred Monkey Forest Sanctuary,4,0.0,2,15.0,1,3,56311.99999999999,0.75,Friends
22464,10,Sacred Monkey Forest Sanctuary,3,0.0,1,11.0,1,3,56311.99999999999,0.0,Couples
20235,10,Sacred Monkey Forest Sanctuary,3,0.0,1,9.0,1,3,56311.99999999999,0.0,Couples
27600,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
54498,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
23937,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
33331,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
48518,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Solo
41695,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
48105,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
54825,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Friends
84382,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
54990,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
8870,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.5,Couples
12123,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
24563,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
58739,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
86510,10,Sacred Monkey Forest Sanctuary,4,0.25,3,12.0,1,2,56311.99999999999,0.0,Couples
66901,10,Sacred Monkey Forest Sanctuary,5,0.0,4,23.0,1,2,56311.99999999999,0.2,Family
47924,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,1.0,Family
82483,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
56570,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
23733,10,Sacred Monkey Forest Sanctuary,1,0.0,1,1.0,1,1,56311.99999999999,0.0,Couples
68981,10,Sacred Monkey Forest Sanctuary,3,0.0,1,13.0,1,3,56311.99999999999,0.3333333333333333,Couples
85122,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
63619,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
31785,5,Sacred Monkey Forest Sanctuary,4,1.0,1,18.0,1,4,56311.99999999999,1.0,Family
61540,9,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
26226,10,Sacred Monkey Forest Sanctuary,9,0.1111111111111111,3,38.0,1,6,56311.99999999999,0.4444444444444444,Couples
87178,9,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
31991,9,Sacred Monkey Forest Sanctuary,4,0.0,1,18.0,1,4,56311.99999999999,0.0,Couples
23321,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
23060,7,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
28141,6,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
45462,10,Sacred Monkey Forest Sanctuary,2,0.5,1,10.0,1,2,56311.99999999999,0.0,Couples
35651,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
78732,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
48354,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
7448,10,Sacred Monkey Forest Sanctuary,4,0.0,2,19.0,1,3,56311.99999999999,0.25,Couples
82918,10,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.5,Couples
82839,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
72416,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
65092,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
